"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Guillemot G.; Senninger O.; Hareland C.A.; Voorhees P.W.; Gandin C.-A.","Guillemot, Gildas (14064868200); Senninger, Oriane (55538141200); Hareland, Christopher A. (57211157882); Voorhees, Peter W. (7006405920); Gandin, Charles-André (7004229416)","14064868200; 55538141200; 57211157882; 7006405920; 7004229416","Thermodynamic coupling in the computation of dendrite growth kinetics for multicomponent alloys","2022","Calphad: Computer Coupling of Phase Diagrams and Thermochemistry","77","","102429","","","22","10.1016/j.calphad.2022.102429","https://www.scopus.com/pages/publications/85130205827?origin=resultslist","The growth kinetics of a dendrite tip are of paramount importance for microstructure modelling in materials science and engineering. However, theories for multicomponent alloys are limited, primarily due to approximations in the relevant thermodynamic data. The present contribution first reports on a pragmatic implementation of a general framework coupled with thermodynamic equilibrium calculations. It is applied to the widely used IN718 nickel-base superalloy. Discussions on the output of the model are based on comparisons with the commonly found approximations for multicomponent alloys. Finally, the remaining issues to reach applications at high growth rates are given, paving the way for future developments. © 2022 Elsevier Ltd","Dendrite tip; Growth kinetics; Solidification; Thermodynamic coupling","Computation theory; Kinetics; Nickel alloys; Thermodynamics; Dendrite growth; Dendrite tip; High growth-rate; Materials science and engineering; Microstructure model; Multi-component alloy; Nickelbase superalloy; Thermodynamic coupling; Thermodynamic data; Thermodynamics Equilibrium Calculation; Growth kinetics","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85130205827"
"Boroujeni K.P.","Boroujeni, Kaveh Parvanak (60368457600)","60368457600","Poly(vinylpyridine)Structure, Properties, Synthesis, and Applications","2026","Poly(vinylpyridine)Structure, Properties, Synthesis, and Applications","","","","1","266","0","10.1201/9781003656104","https://www.scopus.com/pages/publications/105029205478?origin=resultslist","Poly(vinylpyridine) is one of the most important polymers, with wide-ranging applications in organic chemistry, polymer chemistry, medicine, and industry. This book contains more than 1,650 references about “poly(vinylpyridine)”, which have been reviewed and analyzed, and it includes complete details of reactions, syntheses, and applications related to this polymer. Throughout this book, reactions and their conditions are explained in detail using reaction schemes, providing readers with immediate comprehension of each reaction’s purpose. On the whole, this book is a very simple and complete resource on poly(vinylpyridine), which allows audiences to access information on this polymer quickly and easily. Students, academicians, and researchers in the fields of chemistry and polymers, as well as researchers active in the polymer industry, will find this book a valuable reference. Kaveh Parvanak Boroujeni earned his B.Sc. degree in Applied Chemistry from Babolsar University (1998) and his M.Sc. (2000) and Ph.D. degrees (2004) in Polymer Chemistry from Shiraz University, Iran, under the direction of Professor Bahman Tamami. He currently serves as an Associate Professor of Polymer Chemistry in the Department of Chemistry at Shahrekord University in Iran, working on the synthesis and applications of functional polymers, nanocatalysts, metal–organic frameworks, heat-resistant polymers, photocatalysts, and carbon nitride- and boron nitride-based materials. © 2026 Kaveh Parvanak Boroujeni.","","Boron nitride; Carbon nitride; Medicinal chemistry; Organometallics; Synthesis (chemical); Condition; Organic Chemistry; Polymer Chemistry; Polymers industry; Polyvinylpyridine; Reaction schemes; Reaction synthesis; Simple++; Structure property; Wide-ranging applications; Nanocatalysts","Book","Final","","Scopus","2-s2.0-105029205478"
"Xie Z.; Guénolé J.; Wang H.; Petrazoller J.; Mouhib F.-Z.; Guitton A.; Richeton T.; Berbenni S.; Al-Samman T.","Xie, Zhuocheng (56038537300); Guénolé, Julien (36570318300); Wang, Hexin (58676833000); Petrazoller, Joé (59496685200); Mouhib, Fatim-Zahra (57207875545); Guitton, Antoine (57201541314); Richeton, Thiebaud (8687820400); Berbenni, Stéphane (8864849300); Al-Samman, Talal (57196323601)","56038537300; 36570318300; 58676833000; 59496685200; 57207875545; 57201541314; 8687820400; 8864849300; 57196323601","Atomic-scale modeling of defects in magnesium and its alloys: A review","2026","Journal of Magnesium and Alloys","14","","101954","","","1","10.1016/j.jma.2025.11.014","https://www.scopus.com/pages/publications/105025166048?origin=resultslist","Magnesium (Mg) and its alloys, known for their low density and high specific strength, are increasingly explored as lightweight structural materials across a broad range of industrial applications. However, their widespread application remains constrained by intrinsic mechanical limitations, fundamentally rooted in the nature of crystallographic defects. Atomic-scale modeling techniques are transforming our ability to unravel the structures, energetics, and dynamics of these defects and to explore their complex interactions, thereby guiding defect engineering in Mg alloys. However, the growing body of available data can make it difficult for researchers to identify critical knowledge gaps and promising areas for further exploration. To address this challenge, we highlight key research domains with significant potential for impactful advancements, aiming to illuminate these areas while inspiring innovative approaches and encouraging deeper exploration of pivotal topics that may shape the future of Mg alloy development. This review presents a comprehensive overview of the state-of-the-art in atomic-scale modeling of defects in Mg and its alloys. We introduce key simulation methodologies, including density functional theory and atomistic simulations, and highlight their applications to defect distribution, defect dynamics, and defect-defect interactions. By bridging fundamental insights in defects with alloy design strategies, this review aims to support and inspire the broader Mg research community and to underscore the growing impact of atomic-scale modeling in the accelerated development of high-performance Mg alloys. Copyright © 2025. Publishing services by Elsevier B.V.","Atomistic simulations; Crystallographic defects; Density functional theory; Magnesium","Atoms; Crystallography; Defect density; Defect engineering; Dynamics; Reviews; Atomic-scale modeling; Atomistic simulations; Crystallographic defects; Density-functional-theory; High specific strength; Lightweight structural materials; Low-high; Lower density; Magnesium and its alloys; Mechanical; Density functional theory","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105025166048"
"Torquato S.","Torquato, S. (7006106963)","7006106963","Perspective: Basic understanding of condensed phases of matter via packing models","2018","Journal of Chemical Physics","149","2","020901","","","133","10.1063/1.5036657","https://www.scopus.com/pages/publications/85049868168?origin=resultslist","Packing problems have been a source of fascination for millennia and their study has produced a rich literature that spans numerous disciplines. Investigations of hard-particle packing models have provided basic insights into the structure and bulk properties of condensed phases of matter, including low-temperature states (e.g., molecular and colloidal liquids, crystals, and glasses), multiphase heterogeneous media, granular media, and biological systems. The densest packings are of great interest in pure mathematics, including discrete geometry and number theory. This perspective reviews pertinent theoretical and computational literature concerning the equilibrium, metastable, and nonequilibrium packings of hard-particle packings in various Euclidean space dimensions. In the case of jammed packings, emphasis will be placed on the “geometric-structure” approach, which provides a powerful and unified means to quantitatively characterize individual packings via jamming categories and “order” maps. It incorporates extremal jammed states, including the densest packings, maximally random jammed states, and lowest-density jammed structures. Packings of identical spheres, spheres with a size distribution, and nonspherical particles are also surveyed. We close this review by identifying challenges and open questions for future research. © 2018 Author(s).","","Biological systems; Computation theory; Crystal structure; Geometry; Number theory; Temperature; Colloidal liquids; Discrete geometry; Geometric structure; Hard-particle packings; Heterogeneous media; Low-temperature state; Maximally random jammed state; Nonspherical particle; Particles (particulate matter)","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85049868168"
"Ferrari A.; Körmann F.; Asta M.; Neugebauer J.","Ferrari, Alberto (57205734766); Körmann, Fritz (15069365800); Asta, Mark (7003468475); Neugebauer, Jörg (7006579070)","57205734766; 15069365800; 7003468475; 7006579070","Simulating short-range order in compositionally complex materials","2023","Nature Computational Science","3","3","","221","229","74","10.1038/s43588-023-00407-4","https://www.scopus.com/pages/publications/85151477392?origin=resultslist","In multicomponent materials, short-range order (SRO) is the development of correlated arrangements of atoms at the nanometer scale. Its impact in compositionally complex materials has stimulated an intense debate within the materials science community. Understanding SRO is critical to control the properties of technologically relevant materials, from metallic alloys to functional ceramics. In contrast to long-range order, quantitative characterization of the nature and spatial extent of SRO evades most of the experimentally available techniques. Simulations at the atomistic scale have full access to SRO but face the challenge of accurately sampling high-dimensional configuration spaces to identify the thermodynamic and kinetic conditions at which SRO is formed and what impact it has on material properties. Here we highlight recent progress in computational approaches, such as machine learning-based interatomic potentials, for quantifying and understanding SRO in compositionally complex materials. We briefly recap the key theoretical concepts and methods. © 2023, Springer Nature America, Inc.","","Complex materials; Functional ceramics; Long range orders; Material science; Metallic alloys; Multicomponent materials; Nano-meter-scale; Property; Science community; Short range ordering","Review","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85151477392"
"Euchner H.; Groß A.","Euchner, H. (26429491300); Groß, A. (7202488211)","26429491300; 7202488211","Atomistic modeling of Li-and post-Li-ion batteries","2022","Physical Review Materials","6","4","040302","","","46","10.1103/PhysRevMaterials.6.040302","https://www.scopus.com/pages/publications/85128750703?origin=resultslist","Alkali metal ion batteries, and in particular Li-ion batteries, have become a key technology for current and future energy storage, already nowadays powering many devices in our daily lives. Due to the inherent complexity of batteries and their components, the use of computational approaches on all length and timescales has been largely evolving in recent years. Gaining insight in complex processes or predicting new materials for specific applications are two of the main perspectives computational studies can offer, making them an indispensable tool of modern material science and hence battery research. After a short introduction to battery technology, this review will first focus on the theoretical concepts that underlie the functioning of Li-and post-Li-ion batteries. This will be followed by a discussion of the most prominent computational methods and their applications, currently available for the investigation of battery materials on an atomistic scale. © 2022 American Physical Society.","","Computational methods; Metal ions; Metals; Alkali-metal ions; Atomistic modelling; Computational approach; Current energy; Daily lives; Future energies; Inherent complexity; Ion batteries; Key technologies; Time-scales; Lithium-ion batteries","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85128750703"
"Xu D.; Yi W.; Zhang M.; Zhang L.","Xu, Daoju (58604620900); Yi, Wang (57209464260); Zhang, Mingzong (58623010500); Zhang, Lijun (10045230800)","58604620900; 57209464260; 58623010500; 10045230800","Thermodynamic database of quaternary Al-Si-Mg-Sb system and its application in the design of Sb-modified Al-Si-Mg casting alloys","2025","Journal of Alloys and Compounds","1048","","185226","","","4","10.1016/j.jallcom.2025.185226","https://www.scopus.com/pages/publications/105023171337?origin=resultslist","Al-Si-Mg casting alloys are widely used in industries due to their excellent performance, and Sb addition modifies the microstructure and enhances the mechanical properties. However, optimal Sb addition levels are inconsistently reported. In this paper, a self-consistent thermodynamic database for the quaternary Al-Si-Mg-Sb system was established and applied to the design of Sb-modified Al-Si-Mg casting alloys. Firstly, the thermodynamic parameters of the six binary subsystems were unified, and the boundary ternaries Al-Si-Sb and Mg-Si-Sb were assessed. The calculated phase equilibria and solidification behaviors are consistent with the experimental data from the literature and this work, validating the reliability of the presently established database. After that, the solidification behaviors of A356-xSb alloys versus Sb contents were simulated employing the Scheil-Gulliver model. The solidification diagram alongside the phase fraction diagram were constructed, and an optimal Sb addition of 0.11 wt% for targeting peak comprehensive mechanical properties of A356 alloys was identified by leveraging the competitive growth between eutectic structures and then validated by experimental tensile testing. Finally, the microstructure characterization attributes the strength enhancement to the refinement of the eutectic (Si) phase. The combination of the refined eutectic (Si) particles and ductile Mg3Sb2 phase promotes the fracture mode transition from transcrystalline to a mixed mode, reducing cleavage planes and introducing fine dimples, which improves elongation. This work highlights the efficacy of computational thermodynamics as a robust tool in materials informatics, offering a strategy for optimizing alloys through tailored microstructures. © 2025 Elsevier B.V.","Al-Si-Mg-Sb system; Alloy design; Computational thermodynamic; Mechanical properties; Microstructure","Aluminum alloys; Antimony; Antimony alloys; Ductile fracture; Eutectics; Magnesium alloys; Phase diagrams; Phase equilibria; Silicon alloys; Solidification; Tensile strength; Ternary alloys; Thermodynamics; Al-Si-Mg; Al-si-mg-sb system; Alloy designs; Casting alloy; Computational thermodynamics; Mechanical; Mg Sb system; Property; Solidification behaviors; Thermodynamic database; Microstructure; Tensile testing","Article","Final","","Scopus","2-s2.0-105023171337"
"Tonkov E.Y.","Tonkov, E. Yu (6602501005)","6602501005","Compounds and Alloys Under High Pressure: A Handbook","2022","Compounds and Alloys Under High Pressure: A Handbook","","","","1","550","1","10.1201/9781315139937","https://www.scopus.com/pages/publications/85151211374?origin=resultslist","This is the first book to classify and systematize the available data on the behavior of binary alloys under high pressure. Despite the fact that there is a strong correlation between temperature-composition (T-C) phase diagrams at normal pressure and three- dimensional temperature-composition-pressure (T-C-P) diagrams, many material scientists seldom refer to the (T-C-P) diagrams, just as many high pressure researchers often ignore the data obtained at normal pressure. This book aims to bridge the gap between data obtained at high pressure and that obtained at normal pressure. The most recent research covers not only elements and stoichiometric compounds, but also binary, ternary, and multicomponent alloys, and so this book covers an extended range of substances. The properties of 890 binary systems and a further 1153 pseudobinary and ternary systems are summarized, and accompanied by an extensive bibliography. The data includes information on the solubility of components in solid solutions, melting, and first- and second-order phase transformations in alloys and stoichiometric compounds. © 1998 by Taylor and Francis Group, LLC.","","","Book","Final","","Scopus","2-s2.0-85151211374"
"Meschke V.; Novick A.; Rogers J.; Porter C.; Chang R.; Proffen T.; Toberer E.S.","Meschke, Vanessa (57222761528); Novick, Andrew (57997406000); Rogers, Jen (59255758600); Porter, Claire (57365471600); Chang, Remco (22957157800); Proffen, Thomas (57204301724); Toberer, Eric S. (8894847000)","57222761528; 57997406000; 59255758600; 57365471600; 22957157800; 57204301724; 8894847000","Resolving local ordering and structure in MnxGe1−xTe alloys through thermodynamic ensembles of pair distribution functions","2024","Journal of Materials Chemistry C","12","35","","13863","13874","1","10.1039/d4tc02896a","https://www.scopus.com/pages/publications/85201013522?origin=resultslist","Characterizing local bonding environments in complex materials is essential for understanding and optimizing their properties. Equally as important is the ability to predict local motifs as a function of synthesis conditions, enhancing chemists’ ability to design properties into materials. In this study, we present an approach to leverage statistical mechanics to generate temperature- and energy-informed ensemble averaged pair distribution functions (PDFs). This method, which we have named Thermodynamic Ensemble Averages of PDFs for Ordering and Transformations (TEAPOT), utilizes density functional theory (DFT) to relax supercells while incorporating energetic penalties for local order, enabling accurate and computationally efficient analysis of local structure. We apply this method to the neutron PDF measurements of the pseudobinary MnTe-GeTe (MGT) alloy, demonstrating its capability to resolve complex local distortions and chemical ordering. Our results reveal detailed insights into phase transformations and local distortions driven by Mn substitution. For compositions that globally present as rock salt, our analysis reveals that Ge coordination geometry is heavily impacted by synthesis temperature. We propose that high temperature synthesis conditions promote a lowered Ge polyhedra distortion, promoting high charge carrier mobility due to the alignment of local and global structure. Incorporating statistical mechanics and computation into experimental analysis thus guides synthesis of tailored local structure. © 2024 The Royal Society of Chemistry.","","Carrier mobility; Chemical bonds; Computation theory; Coordination reactions; Density functional theory; Design for testability; Distribution functions; Germanium; Germanium compounds; Phase transitions; Synthesis (chemical); Temperature; Bonding environment; Complex materials; Energy; Local bonding; Local distortion; Local order; Local structure; Pair distribution functions; Property; Synthesis conditions; Statistical mechanics","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85201013522"
"Jiang Z.; Hoffmann A.; Schleife A.","Jiang, Zhihao (57214148660); Hoffmann, Axel (21334197900); Schleife, André (14021786200)","57214148660; 21334197900; 14021786200","Influence of temperature, doping, and amorphization on the electronic structure and magnetic damping of iron","2024","Physical Review B","109","23","235147","","","2","10.1103/PhysRevB.109.235147","https://www.scopus.com/pages/publications/85196955181?origin=resultslist","Hybrid magnonic quantum systems have drawn increased attention in recent years for coherent quantum information processing, but too large magnetic damping is a persistent concern when metallic magnets are used. Their intrinsic damping is largely determined by electron-magnon scattering induced by spin-orbit interactions. In the low-scattering limit, damping is dominated by intraband electronic transitions, which has been theoretically shown to be proportional to the electronic density of states at the Fermi level. In this work, we focus on body-centered-cubic iron as a paradigmatic ferromagnetic material. We comprehensively study its electronic structure using first-principles density functional theory simulations and account for finite lattice temperature, boron (B) doping, and structure amorphization. Our results indicate that temperature-induced atomic disorder and amorphous atomic geometries only have a minor influence. Instead, boron doping noticeably decreases the density of states near the Fermi level with an optimal doping level of 6.25%. In addition, we show that this reduction varies significantly for different atomic geometries and report that the highest reduction correlates with a large magnetization of the material. This may suggest materials growth under external magnetic fields as a route to explore in experiment.  © 2024 American Physical Society. ","","Amorphization; Atoms; Boron; Damping; Density functional theory; Electronic density of states; Electronic structure; Fermi level; Ferromagnetism; Iron; Lattice theory; Quantum optics; % reductions; Amorphizations; Atomic geometry; Electronic.structure; Intrinsic damping; Magnetic damping; Metallics; Quantum information processing; Quantum system; Structure damping; Ferromagnetic materials","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85196955181"
"Sunol K.; Sunol G.; Cogswell E.; Rooney D.; Jacquemin N.; García-álvarez J.; Villanueva-Bermejo D.; Fornari T.","Sunol, Aydin K. (6603898437); Sunol, Sermin G. (6506707476); Cogswell, Kyle (56451131400); Rooney, David (7006139453); Jacquemin, Johan (8434058100); García-álvarez, Joaquín (14050248700); Villanueva-Bermejo, David (55597603400); Fornari, Tiziana (8595783200)","6603898437; 6506707476; 56451131400; 7006139453; 8434058100; 14050248700; 55597603400; 8595783200","Substitution Of Solvents By Safer Products","2019","Handbook of Solvents, Volume 2: Use, Health, and Environment","","","","1455","1634","14","10.1016/B978-1-927885-41-3.50010-3","https://www.scopus.com/pages/publications/85085262033?origin=resultslist","[No abstract available]","","","Book chapter","Final","","Scopus","2-s2.0-85085262033"
"Shabalin I.L.","Shabalin, Igor L. (6602338566)","6602338566","Ultra-high temperature materials I: Carbon (graphene/graphite) and refractory metals","2014","Ultra-High Temperature Materials I: Carbon (Graphene/Graphite) and Refractory Metals","9789400775879","","","1","794","145","10.1007/978-94-007-7587-9","https://www.scopus.com/pages/publications/84929271325?origin=resultslist","This exhaustive work in three volumes with featuring cross-reference system provides a thorough overview of ultra-high temperature materials - from elements and chemical compounds to alloys and composites. Topics included are physical (crystallographic, thermodynamic, thermo-physical, electrical, optical, physico-mechanical, nuclear) and chemical (solid-state diffusion, interaction with chemical elements and compounds, interaction with gases, vapours and aqueous solutions) properties of the individual physico-chemical phases and multi-phase materials with melting (or sublimation) points over or about 2500 °C. The first volume focuses on carbon (graphite/graphene) and refractory metals (W, Re, Os, Ta, Mo, Nb, Ir). The second and third volumes are dedicated solely to refractory (ceramic) compounds (oxides, nitrides, carbides, borides, silicides) and to the complex materials - refractory alloys, carbon and ceramic composites, respectively. It will be of interest to researchers, engineers, postgraduate, graduate and undergraduate students in various disciplines alike. The reader is provided with the full qualitative and quantitative assessment for the materials, which could be applied in various engineering devices and environmental conditions at ultra-high temperatures, on the basis of the latest updates in the field of physics, chemistry, materials science, nanotechnology and engineering. © 2014 Springer Science+Business Media Dordrecht. All rights are reserved.","","Carbides; Ceramic materials; Chemical compounds; Chemical elements; Diffusion in solids; High temperature effects; Inclusions; Molybdenum; Niobium; Niobium compounds; Refractory alloys; Refractory materials; Rhenium; Silicides; Solutions; Students; Tantalum; Temperature; Tungsten; Tungsten compounds; Ceramic composites; Engineering devices; Environmental conditions; Multiphase materials; Qualitative and quantitative assessments; Solid-state diffusion; Ultrahigh temperature; Undergraduate students; Refractory metals","Book","Final","","Scopus","2-s2.0-84929271325"
"Gupta A.; Mohan A.; Gandhi A.S.","Gupta, Angshuman (60021337600); Mohan, Anu (57194141518); Gandhi, Ashutosh S. (7006013118)","60021337600; 57194141518; 7006013118","A quasi-high-entropy approach for realizing alumina-based amorphous oxides in 3-D forms with enhanced stability","2025","Acta Materialia","297","","121384","","","1","10.1016/j.actamat.2025.121384","https://www.scopus.com/pages/publications/105012148824?origin=resultslist","Amorphous alumina-based oxides possess high hardness and refractive index, and exhibit interesting phenomena such as large-scale plasticity. The technological promise of non-crystalline alumina-based oxides, however, remained hitherto unfulfilled because of their inadequate thermal stability and the difficulty in producing 3-D shapes. We designed equimolar eutectic compositions based on a quasi-high entropy approach wherein up to four alumina-rich binary eutectics were brought together in equimolar proportion. Powders were produced by solution combustion synthesis. The amorphous alumina-based oxide with TiO2, ZrO2, Y2O3 and Yb2O3 additives (4E) was thermally stable up to 928 °C. Vacuum sintering produced nearly fully dense 3-D shapes without crystallization. The presence of multiple network modifiers improved the amorphous phase stability. Structural details gleaned from NMR spectroscopy and EXAFS show [AlOx] (x = 4, 5, 6) polyhedral units and varying bond angles. The coordination numbers for the additive cations vary over a range (Zr4+: 7.7 ± 1.02; Y3+: 5.3 ± 0.72; Yb3+: 6.4 ± 0.40). Additionally, Raman spectroscopy hints at a depolymerized and fragile network, with a larger proportion of non-bridging oxygens (NBOs) than that of Al-O-Al linkages. The properties of the quasi-high entropy equimolar eutectic, such as hardness, elastic modulus, dielectric constant, electrical and thermal conductivity were measured on large sintered specimens and correlated with structural information. © 2025 Acta Materialia Inc.","Alumina-based amorphous materials; Sintering; Structure-property relationship; Synthesis","Additives; Alumina; Aluminum oxide; Amorphous materials; Entropy; Eutectics; Hardness; Refractive index; Thermal conductivity; Thermodynamic stability; 3-D shape; Alumina-based amorphous material; Amorphous alumina; Amorphous oxides; Enhanced stability; Entropy approach; High hardness; High refractive; Structure-properties relationships; Thermal; Sintering; Synthesis (chemical); Titanium dioxide","Article","Final","","Scopus","2-s2.0-105012148824"
"Liu Z.-K.","Liu, Zi-Kui (56888222100)","56888222100","Computational thermodynamics and its applications","2020","Acta Materialia","200","","","745","792","153","10.1016/j.actamat.2020.08.008","https://www.scopus.com/pages/publications/85088849293?origin=resultslist","Thermodynamics is a science concerning the state of a system, whether it is stable, metastable or unstable, when interacting with the surroundings. In this overview, fundamentals of thermodynamics are briefly reviewed through the combination of first and second laws of thermodynamics for open and nonequilibrium systems to demonstrate that the reversible equilibrium and irreversible nonequilibrium thermodynamics can be integrated to enhance the power and utilities of thermodynamics. The recent progresses in computational thermodynamics, the remaining challenges, and potential impacts in broad scientific fields are discussed. It is shown that computational thermodynamics enables the modeling of thermodynamics of a state as a function of both external and internal variables and quantitative calculations of a broad range of properties of a multicomponent system in terms of first and second derivatives of energy, including not only equilibrium states when there are no driving forces for any internal processes and but also non-equilibrium states with driving forces for internal processes. Consequently, external constraints such as fixed strain and internal degree of freedoms such as ordering and defects can be described in a coherent framework and applied to materials design. Furthermore, two important but largely overlooked aspects in thermodynamics will be discussed, i.e. the rigorous application of statistical thermodynamics with the probability of configurations and their contributions to system properties, and the applications of second derivatives of energy with respect to either two extensive variables or two potentials or a mixture of them in terms of understanding and predicting emergent behaviors, critical phenomena, kinetic coefficients, and mechanical properties. © 2020 Acta Materialia Inc.","CALPHAD; critical phenomena; first-principles calculations; materials design; Thermodynamics","Calculations; Quantum theory; Statistical mechanics; Calphad; Computational thermodynamics; Critical phenomenon; Driving forces; Energy; First principle calculations; ITS applications; Materials design; Metastables; Second derivatives; Thermodynamics","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85088849293"
"Ray S.S.; Banerjee R.","Ray, Suprakas Sinha (7402324087); Banerjee, Ritima (56123187800)","7402324087; 56123187800","Foamability of Thermoplastic Polymeric Materials","2021","Foamability of Thermoplastic Polymeric Materials","","","","1","278","5","10.1016/B978-0-323-90767-5.00011-X","https://www.scopus.com/pages/publications/85127638077?origin=resultslist","Foamability of Thermoplastic Polymeric Materials presents a cutting-edge approach to thermoplastic polymeric foams, drawing on the latest research and guiding the reader through the fundamental science, foamability, structure-property-processing relationship, multi-phase polymeric materials, degradation characteristics of biodegradable foams and advanced applications. Sections provide detailed information on foam manufacturing technologies and the fundamental science behind foaming, present insights on the factors affecting foamability, cover ways of enhancing the foamability of various polymeric materials, with special focus on multi-phase systems, discuss the degradation of biodegradable foams and special morphology development for scaffolds, packaging, acoustic and super-insulation applications, as well as cell seeding studies in scaffolds. Each application has specific requirements in terms of desired properties. This in-depth coverage and analysis helps those looking to move forward with microcellular processing and polymer foaming. This is an ideal resource for researchers, advanced students and professionals interested in the microcellular processing of polymeric materials in the areas of polymer foaming, polymer processing, plastics engineering and materials science. © 2022 Elsevier Inc. All rights reserved.","","","Book","Final","","Scopus","2-s2.0-85127638077"
"Koizumi A.; Deffrennes G.; Terayama K.; Tamura R.","Koizumi, Ai (59405439300); Deffrennes, Guillaume (57200793217); Terayama, Kei (55934935600); Tamura, Ryo (56797641000)","59405439300; 57200793217; 55934935600; 56797641000","Performance of uncertainty-based active learning for efficient approximation of black-box functions in materials science","2024","Scientific Reports","14","1","27019","","","9","10.1038/s41598-024-76800-4","https://www.scopus.com/pages/publications/85208688646?origin=resultslist","Obtaining a fine approximation of a black-box function is important for understanding and evaluating innovative materials. Active learning aims to improve the approximation of black-box functions with fewer training data. In this study, we investigate whether active learning based on uncertainty sampling enables the efficient approximation of black-box functions in regression tasks using various material databases. In cases where the inputs are provided uniformly and defined in a relatively low-dimensional space, the liquidus surfaces of the ternary systems are the focus. The results show that uncertainty-based active learning can produce a better black-box function with higher prediction accuracy than that by random sampling. Furthermore, in cases in which the inputs are distributed discretely and unbalanced in a high-dimensional feature space, datasets extracted from materials databases for inorganic materials, small molecules, and polymers are addressed, and uncertainty-based active learning is occasionally inefficient. Based on the dependency on the material descriptors, active learning tends to produce a better black-box functions than random sampling when the dimensions of the descriptor are small. The results indicate that active learning is occasionally inefficient in obtaining a better black-box function in materials science. © The Author(s) 2024.","Active learning; Alloy; Molecule; PHYSBO; Polymer; Semiconductor","alloy; polymer; article; controlled study; data base; human; learning; prediction; semiconductor; uncertainty","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85208688646"
"Cohen R.A.","Cohen, Ronald A. (7404157436)","7404157436","The Neuropsychology of Attention","2014","The Neuropsychology of Attention","","","","1","978","95","10.1007/978-0-387-72639-7","https://www.scopus.com/pages/publications/84949460641?origin=resultslist","It has been about 20 years since Dr. Cohen authored the first edition of his book, The Neuropsychology of Attention. In the decade prior to the first edition, major advances had occurred on how the brain mediates attention and the impact of brain disturbances on attentional functions. This Neuropsychology of Attention did a brilliant job of summarizing and organizing this information. The book was written so clearly and provided so much information that both the novice and expert could understand and learn much from reading it. But this book did even more. When it was written, there was still much that was not understood, and this book excited curiosity and promoted further research. The Malthusian growth model predicts that the world’s population will increase exponentially. I suspect this mathematical growth model also characterizes how our knowledge of brain-mediated processes, including attention, has grown. Since the first edition was published two decades ago, the neuropsychology of attention has continued to evolve, and there is now a vast research literature exploring this topic. Thus, the time is ripe for a second edition of The Neuropsychology of Attention. © Springer Science+Business Media New York 2014.","","","Book","Final","","Scopus","2-s2.0-84949460641"
"Liu H.; Jacob K.I.; Wang Y.","Liu, Honglin (57209843886); Jacob, Karl I. (7201512106); Wang, Youjiang (7601502662)","57209843886; 7201512106; 7601502662","Scaling in membrane distillation (MD): Current state of art insight on mechanisms and Membrane design","2024","Desalination","581","","117539","","","33","10.1016/j.desal.2024.117539","https://www.scopus.com/pages/publications/85189860556?origin=resultslist","Membrane distillation (MD) process has witnessed significant advancements in research and development since the 1990s, emerging as a viable, cost-effective desalination technology, especially when utilizing waste heat, solar thermal energy, or geothermal heat sources. One of the key challenges hindering MD's broader application is the inorganic scaling of the membranes that form a dense layer on the membrane surfaces, reducing its filtration efficiency, a topic garnering increasing focus in recent studies. Innovative membrane design is now seen as a promising approach to mitigate scaling issues. Yet, the development of ideal scaling-resistant membranes remains an elusive goal, presenting a significant challenge still awaiting comprehensive solutions. This review endeavors to provide an exhaustive understanding of the scaling mechanisms in MD and to formulate a robust theoretical framework for the development of optimal scale-resistant membranes. Such advancements are crucial for enhancing the commercial feasibility of MD technology. This review comprehensively explores established theories and underscores cutting-edge innovations in specific membrane design tactics targeted at scaling mitigation, providing a detailed discussion of morphological tailoring and functionalization strategies for membrane surfaces. Furthermore, it identifies future challenges and potential new research directions in this burgeoning field. © 2024 Elsevier B.V.","Anti-scaling properties; Membrane distillation; Membrane modification and functionalization; Review; Scaling phenomenon and mechanism","Cost effectiveness; Desalination; Distillation; Geothermal energy; Microfiltration; Solar heating; Solar thermal energy; Waste heat; Water filtration; Anti-scaling property; Antiscaling; Membrane distillation; Membrane functionalization; Membrane modification; Phenomenon and mechanisms; Scaling mechanism; Scaling phenomenon; Scaling properties; Scalings; desalination; design; distillation; Membranes","Review","Final","","Scopus","2-s2.0-85189860556"
